CASE Number,Accident Date,Accident Time,Day of Week,Nearest Street,At Intersection,Precinct,Zone ID,Number of Vehicles Involved,Location 1
2015000270.0,01/02/2015,1851,FRI,DRAKESMILE RD,Yes,1.0,124.0,2,"2700 DAM NECK RD
VIRGINIA BEACH, VA
(36.787322, -76.06454)"
2015005368.0,02/08/2015,1153,SUN,PROVIDENCE RD,Yes,4.0,420.0,2,"6000 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.810607, -76.201767)"
2015003706.0,01/27/2015,1000,TUE,29TH ST,Yes,2.0,227.0,2,"2900 PACIFIC AV
VIRGINIA BEACH, VA
(36.857185, -75.978819)"
2015001984.0,01/15/2015,704,THU,STAMP ACT LA,Yes,3.0,323.0,2,"600 CONSTITUTION DR
VIRGINIA BEACH, VA
(36.853274, -76.134588)"
2015003880.0,01/28/2015,1409,WED,DUNBARTON DR,Yes,2.0,222.0,2,"2098 WESTMINSTER LA
VIRGINIA BEACH, VA
(36.851515, -76.035897)"
2015003474.0,01/25/2015,1222,SUN,55TH ST,Yes,2.0,226.0,2,"5500 ATLANTIC AV
VIRGINIA BEACH, VA
(36.881777, -75.986115)"
2015004297.0,01/31/2015,1348,SAT,MUSTANG TL,Yes,3.0,320.0,2,"2706 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.842681, -76.065756)"
2015003006.0,01/22/2015,1015,THU,SAVANNAH WY,Yes,1.0,125.0,1,"4229 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.759534, -76.137741)"
2015001653.0,01/12/2015,1812,MON,OLD DAM NECK RD,Yes,1.0,123.0,2,"1699 UPTON DR
VIRGINIA BEACH, VA
(36.781273, -75.995609)"
2015000776.0,01/06/2015,1215,TUE,AVALON AV,Yes,4.0,422.0,2,"5700 PROVIDENCE RD
VIRGINIA BEACH, VA
(36.814111, -76.190309)"
2015005749.0,02/11/2015,1232,WED,HOLLAND RD,Yes,1.0,124.0,2,"3200 DAM NECK RD
VIRGINIA BEACH, VA
(36.784914, -76.080475)"
2015000544.0,01/04/2015,1850,SUN,JAKE SEARS RD,Yes,4.0,421.0,2,"1400 CENTERVILLE TP
VIRGINIA BEACH, VA
(36.791751, -76.196792)"
2015003729.0,01/27/2015,1130,TUE,BROAD BAY RD,Yes,2.0,220.0,1,"2060 GREAT NECK RD W
VIRGINIA BEACH, VA
(36.902094, -76.068048)"
2015002566.0,01/19/2015,1008,MON,BELLS RD,Yes,2.0,228.0,2,"600 OCEANA BL
VIRGINIA BEACH, VA
(36.81911, -76.007717)"
2015001658.0,01/12/2015,1830,MON,TIFFANY LN,Yes,1.0,125.0,2,"3897 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.787291, -76.109869)"
2015002843.0,01/21/2015,623,WED,GENERAL BOOTH BL,Yes,1.0,123.0,2,"1099 DAM NECK RD
VIRGINIA BEACH, VA
(36.786013, -75.999206)"
2015004888.0,02/05/2015,715,THU,HOMESTEAD DR,Yes,4.0,425.0,2,"4723 PROVIDENCE RD
VIRGINIA BEACH, VA
(36.804941, -76.143437)"
2015004531.0,02/02/2015,753,MON,WALPOLE ST,Yes,4.0,424.0,1,"4058 ELBOW RD
VIRGINIA BEACH, VA
(36.764624, -76.108507)"
2015001108.0,01/08/2015,1814,THU,FOXWOOD DR,Yes,4.0,426.0,2,"1710 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.808856, -76.12)"
2015004710.0,02/03/2015,1705,TUE,MAGIC HOLLOW BL,Yes,1.0,127.0,2,"1040 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.80645, -76.078746)"
2016000379.0,01/03/2015,429,SAT,VIRGINIA BEACH BL,Yes,3.0,323.0,1,"233 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.84303, -76.136928)"
2015004008.0,01/29/2015,1335,THU,SALEM RD,Yes,4.0,426.0,2,"1000 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.644679, -76.032594)"
2015001585.0,01/12/2015,1050,MON,SUNNYSIDE,Yes,4.0,420.0,2,"6152 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.813241, -76.206742)"
2015005637.0,02/10/2015,1145,TUE,PROVIDENCE RD,Yes,4.0,426.0,2,"4499 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.802643, -76.132263)"
2015000827.0,01/06/2015,1753,TUE,GREAT NECK RD N,Yes,2.0,222.0,2,"301 OLD GREAT NECK RD
VIRGINIA BEACH, VA
(36.843701, -76.047965)"
2015001836.0,01/14/2015,745,WED,CENTRAL DR,Yes,1.0,127.0,2,"559 LONDON BRIDGE RD
VIRGINIA BEACH, VA
(36.823905, -76.052208)"
2015003239.0,01/23/2015,2050,FRI,BELLS RD,Yes,2.0,228.0,1,"500 BIRDNECK RD S
VIRGINIA BEACH, VA
(36.825442, -75.998048)"
2015001601.0,01/12/2015,1202,MON,KEMPSVILLE RD,Yes,4.0,422.0,2,"5200 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.795576, -76.172213)"
2015000195.0,01/02/2015,1135,FRI,CARDINAL RD,Yes,2.0,226.0,2,"1100 LASKIN RD
VIRGINIA BEACH, VA
(36.854901, -75.995432)"
2015004764.0,02/04/2015,807,WED,TREYSON TL,Yes,4.0,424.0,2,"4260 ELBOW RD
VIRGINIA BEACH, VA
(36.76188, -76.139424)"
2015005700.0,02/10/2015,2144,TUE,WHITEHURST LANDING,Yes,4.0,422.0,2,"5499 OLD PROVIDENCE RD
VIRGINIA BEACH, VA
(36.813616, -76.181082)"
2015002975.0,01/22/2015,217,THU,PHANTOM BL,01.00 Miles From,1.0,123.0,1,"1449 HARPERS RD
VIRGINIA BEACH, VA
(36.799865, -76.009733)"
2015001193.0,01/09/2015,1050,FRI,BAXTER RD,Yes,4.0,427.0,3,"356 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.8301, -76.136653)"
2015003025.0,01/22/2015,1320,THU,2100 ATLANTIC AV,Yes,2.0,227.0,2,"200 21ST ST
VIRGINIA BEACH, VA
(36.849204, -75.975617)"
2015004762.0,02/04/2015,758,WED,WELLSFORD DR,Yes,1.0,123.0,2,"891 OLD DAM NECK RD
VIRGINIA BEACH, VA
(36.779862, -75.990434)"
2015003201.0,01/23/2015,1625,FRI,1301 DESTINATION LN,Yes,2.0,221.0,2,"2187 FIRST COLONIAL RD
VIRGINIA BEACH, VA
(36.873857, -76.037971)"
2015000654.0,01/05/2015,1505,MON,QUARRY LN,Yes,4.0,421.0,2,"1500 KEMPSVILLE RD
VIRGINIA BEACH, VA
(36.792819, -76.17788)"
2015003776.0,01/27/2015,1737,TUE,4600 KEENER RD,Yes,4.0,426.0,2,"442 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.827914, -76.1334)"
2015004666.0,02/03/2015,1200,TUE,KELLAM RD,Yes,3.0,323.0,2,"4760 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.843732, -76.141674)"
2015001897.0,01/14/2015,1542,WED,GEORGE MASON DR,Yes,1.0,121.0,2,"2510 NIMMO PW
VIRGINIA BEACH, VA
(36.753429, -76.064628)"
2015002924.0,01/21/2015,1754,WED,INDEPENDENCE BL,Yes,3.0,323.0,2,"4601 JEANNE ST
VIRGINIA BEACH, VA
(36.847791, -76.136845)"
2015002936.0,01/21/2015,1955,WED,KING RICHARD DR,Yes,3.0,321.0,2,"3339 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.841682, -76.088374)"
2015002578.0,01/19/2015,1201,MON,INDIAN RIVER RD,Yes,4.0,421.0,2,"1300 KEMPSVILLE RD
VIRGINIA BEACH, VA
(36.799913, -76.173743)"
2015005467.0,02/09/2015,830,MON,VIRGINIA BEACH BL,Yes,3.0,324.0,2,"200 WITCHDUCK RD N
VIRGINIA BEACH, VA
(36.84211, -76.158072)"
2015000498.0,01/04/2015,1310,SUN,CYPRESS AV,Yes,2.0,227.0,2,"700 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.843738, -75.983465)"
2015004756.0,02/04/2015,630,WED,PUNGO FERRY RD,Yes,1.0,120.0,2,"5465 BLACKWATER RD
VIRGINIA BEACH, VA
(36.612406, -76.084532)"
2015004767.0,02/04/2015,825,WED,LOCKE LA,Yes,4.0,422.0,2,"700 CHURCHILL DR
VIRGINIA BEACH, VA
(36.818557, -76.154631)"
2015003804.0,01/27/2015,2230,TUE,SILINA DR,Yes,1.0,129.0,2,"398 ROSEMONT RD S
VIRGINIA BEACH, VA
(36.827773, -76.095696)"
2015000891.0,01/07/2015,712,WED,HELICOPTER RD,Yes,3.0,331.0,2,"5298 SHORE DR
VIRGINIA BEACH, VA
(36.907006, -76.162189)"
2015005688.0,02/10/2015,1917,TUE,INDEPENDENCE BL S,Yes,4.0,423.0,2,"4701 BAXTER RD
VIRGINIA BEACH, VA
(36.830391, -76.138441)"
2015005251.0,02/07/2015,1515,SAT,1600 ATLANTIC AV,Yes,2.0,227.0,2,"198 16TH ST
VIRGINIA BEACH, VA
(36.844373, -75.973979)"
2015001212.0,01/09/2015,1325,FRI,2800 GUARDIAN LA,Yes,1.0,127.0,2,"640 PHOENIX DR
VIRGINIA BEACH, VA
(36.825241, -76.068485)"
2015001024.0,01/08/2015,648,THU,INDIAN RIVER RD,Yes,1.0,121.0,2,"1800 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.724116, -76.0176)"
2015002447.0,01/18/2015,1045,SUN,LITTLE NECK RD,Yes,3.0,321.0,2,"3382 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.841638, -76.090173)"
2016004122.0,01/30/2015,919,FRI,FIRST COLONIAL RD,Yes,2.0,223.0,1,"1700 DONNA DR
VIRGINIA BEACH, VA
(36.848483, -76.022059)"
2015001476.0,01/11/2015,1245,SUN,25TH ST,Yes,2.0,227.0,2,"2500 BALTIC AV
VIRGINIA BEACH, VA
(36.852871, -75.981537)"
2015002917.0,01/21/2015,1723,WED,EAGLEWOOD DR,Yes,2.0,228.0,2,"1300 OCEANA BL
VIRGINIA BEACH, VA
(36.794222, -75.997085)"
2015001240.0,01/09/2015,1650,FRI,SALEM RD,Yes,4.0,424.0,3,"4000 ELBOW RD
VIRGINIA BEACH, VA
(36.768186, -76.123954)"
2015002775.0,01/20/2015,1645,TUE,HOLLAND RD,00.01 Miles From,1.0,121.0,2,"2369 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.754771, -76.04991)"
2015001369.0,01/10/2015,1244,SAT,COMPETITOR CT,Yes,1.0,128.0,2,"3271 BUCKNER BL
VIRGINIA BEACH, VA
(36.789814, -76.09423)"
2015001335.0,01/10/2015,845,SAT,INDEPENDENCE BL,Yes,3.0,324.0,2,"4599 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.843442, -76.136671)"
2015005138.0,02/06/2015,2002,FRI,CHERIE DR,Yes,1.0,127.0,2,"898 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.810751, -76.071902)"
2015001050.0,01/08/2015,1052,THU,LAUREL LA,Yes,2.0,223.0,2,"799 FIRST COLONIAL RD
VIRGINIA BEACH, VA
(36.853107, -76.022829)"
2015001575.0,01/12/2015,903,MON,INDIAN LAKES BL,Yes,4.0,422.0,3,"4900 FERRELL PW
VIRGINIA BEACH, VA
(36.796951, -76.150786)"
2015004523.0,02/02/2015,705,MON,PLANTATION RD W,Yes,2.0,222.0,2,"521 GREAT NECK RD N
VIRGINIA BEACH, VA
(36.850074, -76.048356)"
2015001803.0,01/13/2015,1812,TUE,2100 S INDEPENDENCE BL,Yes,4.0,424.0,2,"3965 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.788912, -76.112456)"
2015005552.0,02/09/2015,1634,MON,400 INVESTORS PL,Yes,4.0,427.0,2,"458 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.827833, -76.133274)"
2015004156.0,01/30/2015,1446,FRI,ROSEMONT RD S,Yes,4.0,428.0,2,"853 CHIMNEY HILL SC
VIRGINIA BEACH, VA
(36.808918, -76.106564)"
2015001851.0,01/14/2015,1057,WED,ROSELYNN LA,Yes,2.0,224.0,1,"1500 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.84277, -76.013151)"
2015003867.0,01/28/2015,1250,WED,WINDSOR OAKS BL,Yes,4.0,427.0,2,"3900 HOLLAND RD
VIRGINIA BEACH, VA
(36.816281, -76.109272)"
2015004676.0,02/03/2015,1155,TUE,WILDWOOD DR,Yes,2.0,223.0,2,"900 FIRST COLONIAL RD
VIRGINIA BEACH, VA
(36.855377, -76.024894)"
2015002414.0,01/18/2015,243,SUN,BANGOR AV,Yes,4.0,422.0,2,"1000 KEMPSVILLE RD
VIRGINIA BEACH, VA
(36.811592, -76.166256)"
2015005856.0,02/12/2015,831,THU,LYNNHAVEN PW,Yes,4.0,424.0,2,"4100 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.791895, -76.116736)"
2015001732.0,01/13/2015,1000,TUE,VIRGINIA BEACH BL,Yes,3.0,323.0,2,"300 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.844298, -76.136657)"
2015000892.0,01/07/2015,729,WED,SILINA DR,Yes,4.0,427.0,2,"400 PRESIDENTIAL BL
VIRGINIA BEACH, VA
(36.827517, -76.100601)"
2015005277.0,02/07/2015,1907,SAT,1500 INDIAN LAKES BL,Yes,4.0,422.0,2,"4998 FERRELL PW
VIRGINIA BEACH, VA
(36.795848, -76.1606)"
2015005096.0,02/06/2015,1539,FRI,MARKET ST,Yes,3.0,324.0,2,"4557 COLUMBUS ST
VIRGINIA BEACH, VA
(36.840941, -76.132708)"
2015001635.0,01/12/2015,1658,MON,WOLFSNARE RD,Yes,2.0,222.0,2,"700 GREAT NECK RD N
VIRGINIA BEACH, VA
(36.853158, -76.0484)"
2015003682.0,01/26/2015,2013,MON,GENERAL BOOTH BL,Yes,1.0,122.0,1,"1400 NIMMO PW
VIRGINIA BEACH, VA
(36.763451, -76.02002)"
2015005145.0,02/06/2015,2010,FRI,6000 PROVIDENCE RD,Yes,4.0,420.0,2,"6100 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.812823, -76.206073)"
2015003179.0,01/23/2015,1347,FRI,4553 VIRGINIA BEACH BL,Yes,3.0,323.0,2,"299 CENTRAL PARK AV
VIRGINIA BEACH, VA
(36.8434, -76.133834)"
2015004496.0,02/01/2015,2240,SUN,PLEASANT VALLEY RD,Yes,4.0,425.0,2,"4799 FERRELL PW
VIRGINIA BEACH, VA
(36.797071, -76.146461)"
2015000662.0,01/05/2015,1620,MON,TERRAZZO TL,Yes,1.0,129.0,2,"255 DILLON DR
VIRGINIA BEACH, VA
(36.832245, -76.084303)"
2015004089.0,01/30/2015,14,FRI,MIRROR LAKE DR,Yes,1.0,124.0,1,"1819 OLYMPIC DR
VIRGINIA BEACH, VA
(36.779479, -76.051788)"
2015004604.0,02/02/2015,1725,MON,264 E,Yes,1.0,128.0,2,"141 ROSEMONT RD S
VIRGINIA BEACH, VA
(36.836764, -76.09643)"
2015003496.0,01/25/2015,1552,SUN,INDEPENDENCE BL S,Yes,4.0,424.0,2,"2097 ROUND HILL DR
VIRGINIA BEACH, VA
(36.777533, -76.138677)"
2015001414.0,01/10/2015,2031,SAT,SILINA DR,Yes,1.0,129.0,2,"3099 LYNNHAVEN RD S
VIRGINIA BEACH, VA
(36.827726, -76.077711)"
2015004974.0,02/05/2015,1810,THU,DAVIS ST,Yes,3.0,325.0,1,"5524 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.852405, -76.172752)"
2015004675.0,02/03/2015,1313,TUE,TAYLOR FARM RD,Yes,1.0,124.0,2,"1549 LONDON BRIDGE RD
VIRGINIA BEACH, VA
(36.788845, -76.060376)"
2015004316.0,01/31/2015,1615,SAT,MAGNOLIA GREEN LP,Yes,1.0,121.0,2,"2521 NORTH LANDING RD
VIRGINIA BEACH, VA
(36.748281, -76.060012)"
2015000677.0,01/05/2015,1733,MON,ELSON GREEN AV,Yes,1.0,122.0,2,"2141 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.756346, -76.011698)"
2015003927.0,01/28/2015,1836,WED,FERRELL PW,,4.0,425.0,2,"4300 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.796954, -76.124649)"
2015004423.0,02/01/2015,829,SUN,LAS BRISAS DR,00.10 Miles From,1.0,122.0,1,"1683 SANDBRIDGE RD
VIRGINIA BEACH, VA
(36.743944, -75.991764)"
2015002950.0,01/21/2015,2221,WED,GENERAL BOOTH BL,Yes,1.0,122.0,2,"2205 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.760191, -76.018543)"
2015001427.0,01/11/2015,1,SUN,OCEANA BL N,Yes,2.0,224.0,2,"1500 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.84277, -76.013151)"
2015003376.0,01/24/2015,1854,SAT,COLUMBUS ST,Yes,3.0,324.0,2,"200 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.842019, -76.136705)"
2015003711.0,01/27/2015,1024,TUE,GUM BRIDGE RD,Yes,1.0,121.0,2,"4081 CHARITY NECK RD
VIRGINIA BEACH, VA
(36.672749, -76.000159)"
2015004601.0,02/02/2015,1744,MON,CORPORATE PARK LA,Yes,3.0,324.0,2,"4616 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.84368, -76.138141)"
2015003217.0,01/23/2015,1734,FRI,TOWER BRIDGE RD,Yes,1.0,124.0,2,"2248 LONDON BRIDGE RD
VIRGINIA BEACH, VA
(36.773891, -76.030573)"
2015004799.0,02/04/2015,1201,WED,BONNEY RD,99999 Feet From,3.0,324.0,3,"250 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.8311, -76.13746)"
2015001595.0,01/12/2015,1154,MON,EWELL RD,Yes,3.0,329.0,2,"1401 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.884033, -76.134597)"
2015004290.0,01/31/2015,1309,SAT,CHEYENNE RD,Yes,4.0,423.0,2,"5600 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.837882, -76.180187)"
2015002789.0,01/20/2015,1805,TUE,300 BIRDNECK RD N,Yes,2.0,225.0,2,"1000 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.842029, -75.993452)"
2015000977.0,01/07/2015,1720,WED,PINEWOOD DR,Yes,3.0,320.0,2,"199 LYNNHAVEN RD N
VIRGINIA BEACH, VA
(36.840352, -76.069122)"
2015004777.0,02/04/2015,959,WED,MILITARY HY S,Yes,4.0,420.0,3,"6100 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.812823, -76.206073)"
2015002362.0,01/17/2015,2037,SAT,CHIMNEY HILL PW,Yes,4.0,427.0,2,"3799 HOLLAND RD
VIRGINIA BEACH, VA
(36.815375, -76.105775)"
2015001397.0,01/10/2015,1730,SAT,SHIPPS CORNER RD,Yes,1.0,124.0,2,"1400 LONDON BRIDGE RD
VIRGINIA BEACH, VA
(36.792247, -76.067241)"
2015002055.0,01/15/2015,1804,THU,STAPLEFORD CH,Yes,3.0,320.0,1,"1251 HARRIS RD
VIRGINIA BEACH, VA
(36.876023, -76.086143)"
2015005609.0,02/10/2015,743,TUE,1100 GLENSIDE RD,Yes,4.0,425.0,2,"4701 PROVIDENCE RD
VIRGINIA BEACH, VA
(36.804357, -76.142095)"
2015001644.0,01/12/2015,1732,MON,KEMPSVILLE RD,Yes,4.0,422.0,2,"5299 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.79705, -76.174578)"
2015003631.0,01/26/2015,1538,MON,INDEPENDENCE BL,Yes,3.0,324.0,3,"4599 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.843442, -76.136671)"
2015002618.0,01/19/2015,1645,MON,DUNBARTON DR,Yes,2.0,222.0,2,"2100 WESTMINSTER LA
VIRGINIA BEACH, VA
(36.85152, -76.035798)"
2015004691.0,02/03/2015,1530,TUE,1600 UPTON DR,Yes,1.0,123.0,2,"1001 DAM NECK RD
VIRGINIA BEACH, VA
(36.785825, -75.993121)"
2015002797.0,01/20/2015,1834,TUE,COLUMBUS ST,Yes,3.0,324.0,3,"100 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.839561, -76.136788)"
2015002721.0,01/20/2015,1115,TUE,264,Yes,2.0,223.0,2,"490 FIRST COLONIAL RD
VIRGINIA BEACH, VA
(36.845487, -76.020579)"
2015001376.0,01/10/2015,1425,SAT,INDEPENDENCE BL,Yes,3.0,324.0,2,"4600 COLUMBUS ST
VIRGINIA BEACH, VA
(36.840958, -76.136728)"
2015003847.0,01/28/2015,1106,WED,TIMBERLAKE DR,Yes,4.0,425.0,2,"4700 PROVIDENCE RD
VIRGINIA BEACH, VA
(36.804357, -76.142095)"
2015000039.0,01/01/2015,240,THU,WEST LA,Yes,2.0,224.0,1,"1600 OLD VIRGINIA BEACH RD
VIRGINIA BEACH, VA
(36.845918, -76.017213)"
2015004304.0,01/31/2015,1425,SAT,ROUND HILL DR,Yes,4.0,424.0,4,"2000 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.793076, -76.119071)"
2015001375.0,01/10/2015,1306,SAT,ALBRIGHT DR,Yes,4.0,421.0,1,"1621 WAFF RD
VIRGINIA BEACH, VA
(36.784993, -76.176718)"
2015005044.0,02/06/2015,1051,FRI,SOUTHERN BL,Yes,3.0,320.0,2,"293 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.839023, -76.064785)"
2015002852.0,01/21/2015,910,WED,PROFAIR WY,Yes,4.0,422.0,2,"5200 PROVIDENCE RD
VIRGINIA BEACH, VA
(36.813402, -76.165751)"
2015004817.0,02/04/2015,1440,WED,PERENNIAL PL,Yes,3.0,326.0,1,"1200 DIAMOND SPRINGS RD
VIRGINIA BEACH, VA
(36.882515, -76.175971)"
2015003087.0,01/22/2015,2118,THU,JEANNE ST,Yes,3.0,323.0,2,"400 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.848108, -76.136551)"
2015004265.0,01/31/2015,840,SAT,NARRAGANTSETT DR,Yes,3.0,324.0,2,"4900 EUCLID RD
VIRGINIA BEACH, VA
(36.836771, -76.145819)"
2015005201.0,02/07/2015,815,SAT,INVESTORS PL,Yes,4.0,427.0,2,"438 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.8285, -76.134315)"
2015001029.0,01/08/2015,741,THU,PINE CONE CI,Yes,1.0,128.0,3,"1300 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.796468, -76.088117)"
2015001993.0,01/15/2015,1043,THU,CHESOPEIAN TL,Yes,3.0,320.0,2,"2819 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.843207, -76.067649)"
2015000745.0,01/06/2015,800,TUE,NORTHAMPTON BL,Yes,3.0,331.0,2,"5200 SHELL RD
VIRGINIA BEACH, VA
(36.892634, -76.165595)"
2015004353.0,01/31/2015,2310,SAT,PROVIDENCE RD,Yes,4.0,420.0,2,"1000 MILITARY HY S
VIRGINIA BEACH, VA
(36.810773, -76.218157)"
2015004527.0,02/02/2015,815,MON,LAKE EDWARD DR,Yes,3.0,325.0,2,"521 NEWTOWN RD
VIRGINIA BEACH, VA
(36.857569, -76.176688)"
2015004662.0,02/03/2015,1148,TUE,CONCERT DR,Yes,1.0,125.0,2,"350 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.572521, -76.012508)"
2015002190.0,01/16/2015,1550,FRI,INDEPENDENCE BL S,Yes,3.0,324.0,2,"264
VIRGINIA BEACH, VA
(36.833414, -76.073914)"
2015005237.0,02/07/2015,1251,SAT,SHIPPS CORNER RD,Yes,1.0,124.0,2,"1393 LONDON BRIDGE RD
VIRGINIA BEACH, VA
(36.793557, -76.06763)"
2015002045.0,01/15/2015,1640,THU,601 REGENCY DR,Yes,2.0,222.0,2,"1917 LASKIN RD
VIRGINIA BEACH, VA
(36.848309, -76.033081)"
2015001390.0,01/10/2015,1525,SAT,699 VILLAGE DR,Yes,2.0,222.0,2,"1825 LASKIN RD
VIRGINIA BEACH, VA
(36.849598, -76.02721)"
2015005418.0,02/08/2015,1759,SUN,STEPNEY LA,Yes,3.0,322.0,0,"4100 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.842761, -76.11649)"
2015004885.0,02/05/2015,600,THU,INDEPENDENCE BL S,Yes,4.0,426.0,2,"1690 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.794259, -76.104809)"
2015001617.0,01/12/2015,1500,MON,KINDLEWOOD DR,Yes,3.0,327.0,2,"5300 BROOKSTONE LA
VIRGINIA BEACH, VA
(36.870983, -76.16339)"
2015001036.0,01/08/2015,845,THU,THURSTON AV,Yes,3.0,331.0,1,"1300 BAKER RD
VIRGINIA BEACH, VA
(36.889912, -76.184162)"
2015002948.0,01/21/2015,2130,WED,HAYGOOD RD,Yes,3.0,329.0,2,"1115 INDEPENDENCE BL
VIRGINIA BEACH, VA
(36.87579, -76.13442)"
2015000833.0,01/06/2015,1825,TUE,ARVIN RD,Yes,4.0,420.0,2,"6400 INDIAN RIVER RD
VIRGINIA BEACH, VA
(36.817058, -76.212643)"
2015002139.0,01/16/2015,1150,FRI,51ST ST,Yes,2.0,226.0,1,"5100 ATLANTIC AV
VIRGINIA BEACH, VA
(36.878532, -75.985112)"
2015004605.0,02/02/2015,1800,MON,LOBAUGH DR,Yes,4.0,422.0,3,"844 KEMPSVILLE RD
VIRGINIA BEACH, VA
(36.814723, -76.164632)"
2015001746.0,01/13/2015,1200,TUE,STEPNEY LA,Yes,3.0,322.0,2,"4097 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.842375, -76.11606)"
2015001096.0,01/08/2015,1814,THU,LARKSPUR MIDDLE SC,Yes,4.0,426.0,3,"4696 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.813418, -76.142038)"
2015005753.0,02/11/2015,1245,WED,COMMANCHE RD,Yes,4.0,423.0,1,"5600 PRINCESS ANNE RD
VIRGINIA BEACH, VA
(36.837882, -76.180187)"
2015002101.0,01/16/2015,225,FRI,DIAMOND SPRINGS RD,Yes,3.0,331.0,1,"5701 NORTHAMPTON BL
VIRGINIA BEACH, VA
(36.885455, -76.18037)"
2015001793.0,01/13/2015,1709,TUE,SHIPPS CORNER RD,Yes,1.0,124.0,2,"1400 LONDON BRIDGE RD
VIRGINIA BEACH, VA
(36.792247, -76.067241)"
2015000743.0,01/06/2015,728,TUE,CLEARFIELD AV,Yes,3.0,325.0,2,"5312 VIRGINIA BEACH BL
VIRGINIA BEACH, VA
(36.848606, -76.163417)"
2015004614.0,02/02/2015,2053,MON,SHIPPS CORNER RD,Yes,1.0,124.0,2,"1400 LONDON BRIDGE RD
VIRGINIA BEACH, VA
(36.792247, -76.067241)"
2015001847.0,01/14/2015,1006,WED,PLAZA TL S,Yes,4.0,426.0,2,"1600 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.813195, -76.125032)"
2015000616.0,01/05/2015,1055,MON,LOUISA AV,00.25 Miles From,2.0,224.0,1,"200 OCEANA BL
VIRGINIA BEACH, VA
(36.834263, -76.012225)"
2015000434.0,01/04/2015,103,SUN,HOLLADAY LA,Yes,3.0,327.0,1,"799 DE LAURA LA
VIRGINIA BEACH, VA
(36.863415, -76.147963)"
2015003930.0,01/28/2015,1910,WED,264,Yes,3.0,324.0,3,"249 INDEPENDENCE BL S
VIRGINIA BEACH, VA
(36.836746, -76.137286)"
2015003046.0,01/22/2015,1617,THU,KINGS ARMS DR,Yes,1.0,127.0,3,"986 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.807874, -76.076411)"
2015000491.0,01/04/2015,1155,SUN,1298 ROSEMONT RD,Yes,1.0,128.0,2,"1498 LYNNHAVEN PW
VIRGINIA BEACH, VA
(36.795372, -76.098533)"
